transaction_id,price,date,postcode,property_type,tenure_type,street,town_city,district,county
{E2D14905-01FC-4C2D-E053-6B04A8C0422B},325000.0,2022-05-20,BS16 3XL,T,F,EATON CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E073986A-C3B4-2134-E053-6C04A8C0233B},90000.0,2022-03-08,BS10 7HS,F,L,STANDFAST ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E2D14905-0209-4C2D-E053-6B04A8C0422B},241000.0,2022-04-22,BS9 4UF,F,L,CLOVER GROUND,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E2D14905-020F-4C2D-E053-6B04A8C0422B},428000.0,2022-04-04,BS13 7BX,S,F,TUGELA ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E2D14905-0210-4C2D-E053-6B04A8C0422B},400000.0,2022-03-11,BS14 8QQ,T,F,LADMAN ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E2D14905-0218-4C2D-E053-6B04A8C0422B},280000.0,2022-04-29,BS14 8HU,S,F,STOCKWOOD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{E2D14905-021B-4C2D-E053-6B04A8C0422B},578000.0,2022-05-24,BS7 9LH,T,F,YORK AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F21-9200-E053-6C04A8C0E306},340000.0,2022-05-13,BS10 6WH,T,F,JENNY LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F24-9200-E053-6C04A8C0E306},260000.0,2022-08-26,BS4 4JG,T,F,GROVE PARK AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F25-9200-E053-6C04A8C0E306},400000.0,2022-04-22,BS5 8BJ,D,F,FIR TREE LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F26-9200-E053-6C04A8C0E306},415000.0,2022-10-03,BS4 3QA,T,F,BLOOMFIELD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F27-9200-E053-6C04A8C0E306},355000.0,2022-09-02,BS7 0ED,T,F,WORDSWORTH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F28-9200-E053-6C04A8C0E306},280000.0,2022-08-30,BS5 8LG,T,F,HILLTOP GARDENS,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F29-9200-E053-6C04A8C0E306},450000.0,2022-06-21,BS8 1DS,F,L,JACOBS WELLS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F2A-9200-E053-6C04A8C0E306},276500.0,2022-05-20,BS3 1SZ,O,F,ASHTON GATE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F2B-9200-E053-6C04A8C0E306},260000.0,2022-05-03,BS7 8AX,O,F,GLOUCESTER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F2E-9200-E053-6C04A8C0E306},232792.0,2022-09-21,BS1 2BA,O,L,NELSON STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F2F-9200-E053-6C04A8C0E306},285000.0,2022-05-31,BS7 0FF,F,L,BARTHOLOMEWS SQUARE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F30-9200-E053-6C04A8C0E306},275000.0,2022-10-04,BS1 2NJ,F,L,LEWINS MEAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F31-9200-E053-6C04A8C0E306},370000.0,2022-08-05,BS3 1QU,F,L,RALEIGH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F32-9200-E053-6C04A8C0E306},210000.0,2022-09-20,BS2 8PH,F,L,WILDER STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F34-9200-E053-6C04A8C0E306},250000.0,2022-05-06,BS2 8JQ,F,L,KING SQUARE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F3D-9200-E053-6C04A8C0E306},411867.0,2022-06-24,BS8 4EJ,O,L,SAVILLE PLACE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F49-9200-E053-6C04A8C0E306},140000.0,2022-05-26,BS5 9EP,F,L,CHALKS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F4A-9200-E053-6C04A8C0E306},295000.0,2022-08-31,BS5 6SE,F,L,FISHPONDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F4C-9200-E053-6C04A8C0E306},312500.0,2022-09-16,BS16 5BT,T,F,STAPLE HILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F4D-9200-E053-6C04A8C0E306},395000.0,2022-07-25,BS4 4QX,T,L,JERSEY AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F4E-9200-E053-6C04A8C0E306},2020.0,2022-09-01,BS9 4DW,O,L,GRANGE COURT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F50-9200-E053-6C04A8C0E306},280000.0,2022-03-22,BS7 0LN,S,F,FILTON AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F51-9200-E053-6C04A8C0E306},440000.0,2022-05-06,BS2 0ER,O,F,OLD MARKET STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F55-9200-E053-6C04A8C0E306},270500.0,2022-05-13,BS4 1DL,T,F,TAVISTOCK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F56-9200-E053-6C04A8C0E306},312500.0,2022-09-21,BS5 6PP,T,F,FISHPONDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F57-9200-E053-6C04A8C0E306},685000.0,2022-02-07,BS10 7QJ,D,F,STATION ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F59-9200-E053-6C04A8C0E306},3000.0,2022-10-17,BS7 9UF,O,F,BRANGWYN GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F5B-9200-E053-6C04A8C0E306},217000.0,2022-06-07,BS5 6RL,T,F,SHAMROCK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F5C-9200-E053-6C04A8C0E306},340000.0,2022-09-23,BS14 0JD,O,F,EASTNOR ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F5E-9200-E053-6C04A8C0E306},267200.0,2022-05-27,BS4 1HX,S,F,WILLINTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F5F-9200-E053-6C04A8C0E306},309600.0,2022-06-08,BS1 5DQ,O,L,DENMARK STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F60-9200-E053-6C04A8C0E306},309600.0,2022-06-08,BS1 4XR,O,L,MARK LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F61-9200-E053-6C04A8C0E306},80000.0,2022-08-03,BS3 5NT,F,L,HIGHBURY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8F62-9200-E053-6C04A8C0E306},405000.0,2022-09-28,BS5 9RS,T,F,AVON PARK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-BE6F-0AD9-E053-6B04A8C067CC},324000.0,2022-01-17,BS5 7QS,T,F,WHITEWAY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CC77-0AD9-E053-6B04A8C067CC},360000.0,2022-01-12,BS3 3PY,S,F,HARPTREE GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CCB1-0AD9-E053-6B04A8C067CC},153000.0,2022-01-06,BS15 8AZ,F,L,QUEEN STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CCC2-0AD9-E053-6B04A8C067CC},240000.0,2022-01-07,BS16 1QB,F,L,DANBY STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CD20-0AD9-E053-6B04A8C067CC},350000.0,2022-01-04,BS4 1FL,S,F,MANNING ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CDCE-0AD9-E053-6B04A8C067CC},355000.0,2022-01-10,BS14 0HQ,S,F,MAPLESTONE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CDD5-0AD9-E053-6B04A8C067CC},242500.0,2022-01-20,BS10 6NY,S,F,REDSHELF WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E534-CE58-0AD9-E053-6B04A8C067CC},232000.0,2022-01-05,BS3 5BL,F,L,BRISTOL SOUTH END,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{D707E536-6224-0AD9-E053-6B04A8C067CC},367500.0,2022-01-04,BS5 9DN,T,F,COOKSLEY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D1D-9200-E053-6C04A8C0E306},315000.0,2022-05-27,BS16 5BX,T,F,STAPLE HILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D20-9200-E053-6C04A8C0E306},310000.0,2022-04-14,BS4 3RP,T,F,SANDHOLME ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D25-9200-E053-6C04A8C0E306},215000.0,2022-06-10,BS16 3DU,F,L,FISHPONDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D28-9200-E053-6C04A8C0E306},130000.0,2022-10-14,BS5 9NW,F,L,VICTORIA AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D29-9200-E053-6C04A8C0E306},506000.0,2022-05-31,BS16 3RS,O,F,NEW STATION ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D2A-9200-E053-6C04A8C0E306},1250.0,2022-01-27,BS7 8EP,O,F,SHADWELL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D2B-9200-E053-6C04A8C0E306},365000.0,2022-06-13,BS10 6EB,S,F,ULLSWATER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D2C-9200-E053-6C04A8C0E306},209000.0,2022-06-29,BS11 0JH,S,F,BARROWMEAD DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D2D-9200-E053-6C04A8C0E306},184000.0,2022-06-14,BS10 7BA,F,L,RICHESON WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D2E-9200-E053-6C04A8C0E306},150000.0,2022-08-19,BS16 4DE,S,F,WOODCOTE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D31-9200-E053-6C04A8C0E306},295000.0,2022-05-11,BS4 3NH,T,F,WINCHESTER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D34-9200-E053-6C04A8C0E306},300000.0,2022-05-26,BS13 9QT,S,F,COLESHILL DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D36-9200-E053-6C04A8C0E306},273200.0,2022-02-10,BS4 1SW,S,F,WALLINGFORD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D3C-9200-E053-6C04A8C0E306},160000.0,2022-06-06,BS7 9SY,F,L,STANFIELD CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D48-9200-E053-6C04A8C0E306},490000.0,2022-05-12,BS7 8UG,T,F,GLOUCESTER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D4B-9200-E053-6C04A8C0E306},300000.0,2022-02-14,BS14 9AF,T,F,WELLS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D4C-9200-E053-6C04A8C0E306},281000.0,2022-07-25,BS16 3JY,T,F,LODGE CAUSEWAY,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D4F-9200-E053-6C04A8C0E306},315000.0,2022-05-13,BS15 8AY,D,F,BOURNE CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D51-9200-E053-6C04A8C0E306},500000.0,2022-04-29,BS13 7AB,O,F,BEDMINSTER DOWN ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D54-9200-E053-6C04A8C0E306},394300.0,2022-05-06,BS9 2BB,O,F,WOODLAND GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D56-9200-E053-6C04A8C0E306},430000.0,2022-05-16,BS3 1PZ,T,F,ISLINGTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D59-9200-E053-6C04A8C0E306},260000.0,2022-08-26,BS13 9PH,T,F,COLLINSON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{EC7AD09A-8D5A-9200-E053-6C04A8C0E306},169000.0,2022-03-10,BS3 4AR,T,F,WHITEHOUSE STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA5A-669D-E053-6B04A8C0AD56},165000.0,2022-03-09,BS13 8NE,F,L,MILLGROUND ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA65-669D-E053-6B04A8C0AD56},538000.0,2022-03-18,BS9 1TB,T,L,AVON VALE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA69-669D-E053-6B04A8C0AD56},410250.0,2022-02-18,BS7 0XX,S,F,FILTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA6F-669D-E053-6B04A8C0AD56},353000.0,2022-01-11,BS10 7AP,S,F,ARNALL DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA73-669D-E053-6B04A8C0AD56},315000.0,2022-01-05,BS16 2LF,S,F,VASSALL COURT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA7E-669D-E053-6B04A8C0AD56},375000.0,2022-02-11,BS3 4TG,T,F,CAMBRIDGE STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA91-669D-E053-6B04A8C0AD56},170000.0,2022-02-17,BS5 7HS,F,L,ORCHARD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA93-669D-E053-6B04A8C0AD56},326000.0,2022-01-26,BS3 2QD,S,F,SILBURY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EA9D-669D-E053-6B04A8C0AD56},330000.0,2022-02-24,BS13 8HJ,D,F,HIGHRIDGE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAA2-669D-E053-6B04A8C0AD56},345000.0,2022-01-10,BS3 2SP,T,F,NELSON STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAA7-669D-E053-6B04A8C0AD56},249000.0,2022-02-04,BS6 5EZ,F,L,CROMWELL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAA9-669D-E053-6B04A8C0AD56},290000.0,2022-02-04,BS4 4ST,S,F,EASTWOOD CRESCENT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAAB-669D-E053-6B04A8C0AD56},340000.0,2022-02-09,BS9 1HP,F,L,EASTMEAD LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAAC-669D-E053-6B04A8C0AD56},323500.0,2022-02-24,BS13 8ES,T,F,VICARAGE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAAE-669D-E053-6B04A8C0AD56},275000.0,2022-01-11,BS4 4SQ,T,F,BROOMHILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAB1-669D-E053-6B04A8C0AD56},240000.0,2022-02-21,BS6 5PZ,F,L,PICTON STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAB6-669D-E053-6B04A8C0AD56},437000.0,2022-02-11,BS16 1UL,D,F,BLACKBERRY AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAC1-669D-E053-6B04A8C0AD56},192500.0,2022-01-10,BS6 5RR,F,L,CHELTENHAM ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAD9-669D-E053-6B04A8C0AD56},303000.0,2022-02-25,BS6 5HU,F,L,COBOURG ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EAEE-669D-E053-6B04A8C0AD56},187500.0,2022-01-14,BS2 8TU,F,L,CITY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB0A-669D-E053-6B04A8C0AD56},365000.0,2022-01-11,BS16 3SR,T,F,CHEWTON CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB11-669D-E053-6B04A8C0AD56},285000.0,2022-03-11,BS14 8AQ,T,F,NEWNHAM CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB21-669D-E053-6B04A8C0AD56},185000.0,2022-02-16,BS3 5AY,F,L,ST JOHNS LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB48-669D-E053-6B04A8C0AD56},296000.0,2022-02-14,BS3 5AG,F,F,ST JOHNS LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB4F-669D-E053-6B04A8C0AD56},385000.0,2022-02-18,BS5 6XQ,T,F,DORMER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB53-669D-E053-6B04A8C0AD56},285000.0,2022-02-24,BS4 3JB,T,L,THE CREST,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB63-669D-E053-6B04A8C0AD56},360000.0,2022-02-18,BS3 5PW,T,F,HALL STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB64-669D-E053-6B04A8C0AD56},250000.0,2022-01-06,BS13 7NJ,S,F,HEADLEY PARK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB65-669D-E053-6B04A8C0AD56},165000.0,2022-03-04,BS5 8HG,F,F,SUMMERHILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB6E-669D-E053-6B04A8C0AD56},285000.0,2022-03-03,BS14 0LP,S,F,EAST DUNDRY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB77-669D-E053-6B04A8C0AD56},481500.0,2022-02-18,BS4 2JL,T,F,HARROWDENE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB7C-669D-E053-6B04A8C0AD56},343050.0,2022-02-18,BS6 5TZ,F,L,COTHAM ROAD SOUTH,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB7D-669D-E053-6B04A8C0AD56},198000.0,2022-02-28,BS4 4HX,F,L,PILGRIMS WHARF,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB80-669D-E053-6B04A8C0AD56},145000.0,2022-01-31,BS4 4DX,F,L,ROEGATE DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB82-669D-E053-6B04A8C0AD56},187500.0,2022-02-21,BS5 0HR,F,L,ALL HALLOWS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB8A-669D-E053-6B04A8C0AD56},250000.0,2022-01-14,BS13 7QP,T,F,CRANTOCK AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB97-669D-E053-6B04A8C0AD56},267000.0,2022-02-04,BS13 9DZ,S,F,NEWLAND WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F97C-669D-E053-6B04A8C0AD56},170000.0,2022-02-14,BS5 7NQ,F,L,BELL HILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EB9F-669D-E053-6B04A8C0AD56},287000.0,2022-02-11,BS15 8EB,T,F,WATERS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBA0-669D-E053-6B04A8C0AD56},440000.0,2022-01-31,BS8 4NL,F,L,LANSDOWN ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBA6-669D-E053-6B04A8C0AD56},295000.0,2022-01-31,BS16 4BQ,S,F,THICKET AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBB4-669D-E053-6B04A8C0AD56},339950.0,2022-03-07,BS4 4PX,T,F,ROCK COTTAGES,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBB9-669D-E053-6B04A8C0AD56},345000.0,2022-01-07,BS5 9ED,T,F,CLARE STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBBB-669D-E053-6B04A8C0AD56},342500.0,2022-02-11,BS8 1DB,F,L,BELLEVUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBBF-669D-E053-6B04A8C0AD56},359630.0,2022-02-25,BS5 9AN,T,F,WESTMINSTER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBC6-669D-E053-6B04A8C0AD56},265000.0,2022-02-25,BS16 3LF,T,F,MOORLANDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBCA-669D-E053-6B04A8C0AD56},390000.0,2022-02-24,BS15 8BP,S,F,HILLSIDE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBD1-669D-E053-6B04A8C0AD56},630000.0,2022-02-24,BS4 3JZ,S,F,BATH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBD7-669D-E053-6B04A8C0AD56},410000.0,2022-02-28,BS10 7BJ,T,F,STANDISH CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBDB-669D-E053-6B04A8C0AD56},220000.0,2022-02-17,BS9 1TD,F,L,DRUID WOODS,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-EBDE-669D-E053-6B04A8C0AD56},435000.0,2022-02-03,BS6 6YT,F,L,REDLAND ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F97D-669D-E053-6B04A8C0AD56},230000.0,2022-01-25,BS3 5BA,F,L,ST JOHNS LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F981-669D-E053-6B04A8C0AD56},295000.0,2022-01-28,BS5 8LD,T,F,AIR BALLOON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F982-669D-E053-6B04A8C0AD56},420000.0,2022-03-02,BS6 5JQ,T,F,MILVERTON GARDENS,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F986-669D-E053-6B04A8C0AD56},495000.0,2022-02-28,BS3 4NL,T,F,COTSWOLD ROAD NORTH,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F987-669D-E053-6B04A8C0AD56},475250.0,2022-02-25,BS5 6JS,T,F,DAISY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F988-669D-E053-6B04A8C0AD56},417000.0,2022-02-04,BS5 6JF,T,F,MIVART STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F99A-669D-E053-6B04A8C0AD56},375000.0,2022-03-16,BS15 1JD,S,F,INGLESIDE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F99D-669D-E053-6B04A8C0AD56},360000.0,2022-02-11,BS16 3NT,S,F,HONITON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9A4-669D-E053-6B04A8C0AD56},168500.0,2022-01-21,BS4 5HG,F,L,HUNGERFORD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9AB-669D-E053-6B04A8C0AD56},575000.0,2022-01-05,BS6 7UF,D,F,RUSSELL GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9AD-669D-E053-6B04A8C0AD56},419000.0,2022-02-28,BS3 4LD,T,F,DUNKERRY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9B2-669D-E053-6B04A8C0AD56},252000.0,2022-03-21,BS11 9JT,T,F,POOLE STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9B4-669D-E053-6B04A8C0AD56},188000.0,2022-03-03,BS10 7ER,F,L,NORTON FARM ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9B9-669D-E053-6B04A8C0AD56},285000.0,2022-02-10,BS3 2BN,F,L,PAXTON DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9BC-669D-E053-6B04A8C0AD56},170000.0,2022-01-06,BS4 1AT,F,L,LEINSTER AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9C7-669D-E053-6B04A8C0AD56},242000.0,2022-01-31,BS3 1RS,F,L,CORONATION ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9CC-669D-E053-6B04A8C0AD56},250000.0,2022-03-04,BS13 9DZ,S,F,NEWLAND WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9CD-669D-E053-6B04A8C0AD56},208500.0,2022-03-04,BS5 7QX,T,F,WHITEWAY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9DC-669D-E053-6B04A8C0AD56},252500.0,2022-03-04,BS3 4EJ,F,L,EAST STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9DF-669D-E053-6B04A8C0AD56},175000.0,2022-02-18,BS10 5AW,F,L,RODBOURNE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{DBA933F8-F9E1-669D-E053-6B04A8C0AD56},276000.0,2022-02-16,BS3 3DS,F,L,CHESSEL STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
